,File, V_Neg, V_Neut, V_Pos, A_Neut, A_Pos, Laning, Shopping, Returning, Roaming, Fighting, Pushing, Defending, Dead, Misc, Interest
6685,83_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2428,226_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2183,213_03_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1373,170_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
865,143_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1446,175_01_02.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
3172,50_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1944,200_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4107,179_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4405,138_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6624,25_09_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4569,106_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1540,18_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5967,64_06_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2915,37_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5616,18_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
786,14_02_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6089,95_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3826,86_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5548,179_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6282,9_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6227,119_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3609,74_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6752,146_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3652,76_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6673,156_09_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018,204_05_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2378,223_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5124,188_03_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1310,168_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6739,143_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6170,227_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1507,178_05_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
3518,69_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1781,192_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
376,118_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6533,35_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6679,186_09_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
3867,88_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5583,1_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5165,135_03_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5523,231_05_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
3142,49_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6544,1_09_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
705,135_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2511,230_05_02.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1205,161_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
7134,12_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1445,175_01_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
6022,129_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6839,181_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3385,62_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4603,137_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3583,72_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
6621,82_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5419,210_04_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2267,218_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3626,75_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5804,162_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3505,69_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1185,160_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4208,59_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
691,134_05_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3553,71_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2398,225_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
5567,153_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
921,147_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
2208,214_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7055,72_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4814,186_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1501,178_02_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
3757,82_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1570,181_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2048,206_03_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
3560,71_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
905,146_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1843,196_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
538,126_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1635,185_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5674,198_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5731,234_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4670,198_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
509,124_09_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6375,94_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
423,12_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4892,126_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2935,38_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2881,35_03_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2921,37_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4973,29_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1040,153_010_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3352,60_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1634,185_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
923,147_02_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
5388,201_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2396,224_09_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6816,66_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3705,79_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1845,196_04_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2167,212_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1222,162_08_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3
4780,81_09_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2210,215_01_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
93,102_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2464,228_09_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
726,136_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2898,36_03_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6777,96_010_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1304,167_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2931,38_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4173,159_07_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1723,19_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1518,179_02_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
3370,61_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1359,17_09_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
2366,223_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4450,191_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1173,160_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
232,11_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1821,195_01_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6717,218_09_03.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
3552,70_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6042,68_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6038,27_07_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3389,62_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1394,172_01_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
4759,62_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
210,109_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6241,193_08_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2953,39_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
245,110_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
219,109_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5749,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4
2425,226_05_01.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3243,54_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
101,102_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3321,59_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2742,28_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
678,133_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1403,172_04_01.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2
1749,190_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
3302,58_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4386,83_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2569,234_01_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
6907,127_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1081,155_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6746,201_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6067,87_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3929,91_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
5048,229_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4722,29_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
3149,5_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6775,102_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2,0_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4285,88_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4504,159_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3839,86_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3739,80_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
938,148_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
1969,201_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
2461,228_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
2429,226_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3486,68_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3906,9_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
883,144_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4197,98_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
593,129_08_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2869,34_06_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5871,97_06_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4620,152_09_02.mp4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2
4205,181_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7048,79_06_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4568,105_09_02.mp4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
212,109_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2240,216_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3918,90_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2125,210_01_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
5928,158_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5271,235_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4012,96_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
4357,126_08_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
614,130_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2185,213_04_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2311,22_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2323,220_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2801,30_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6242,31_08_03.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2
3354,60_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1990,203_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
6416,63_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5972,70_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5865,72_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5812,134_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5982,208_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6386,0_08_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6656,219_09_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
5678,170_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2299,22_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3015,42_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3678,78_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3024,42_08_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6440,161_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4928,219_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2059,207_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
19,1_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3484,67_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2120,21_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5491,196_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4831,204_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1039,153_01_03.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
3361,60_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2528,231_05_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
5546,68_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
817,141_01_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
5082,15_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4104,216_07_02.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
3058,44_08_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7051,106_06_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5475,137_04_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6383,44_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6905,98_010_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
541,126_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6896,237_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6013,166_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1017,151_07_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
5618,203_05_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
1583,182_01_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
0,0_01_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
4238,120_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
266,111_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1885,198_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2047,206_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
4850,209_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
523,125_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1178,160_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6722,227_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4414,58_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
941,148_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
4823,143_010_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6330,168_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2485,23_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2795,30_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5913,44_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3506,69_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3707,8_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6534,124_09_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
4337,118_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
611,13_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3404,63_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4912,40_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1717,19_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1744,190_04_02.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
822,141_02_03.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
6484,99_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3957,92_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2314,220_01_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
985,15_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2566,233_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
948,148_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6212,11_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5161,83_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4356,84_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6532,197_09_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1239,163_08_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5600,32_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
532,126_02_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6734,107_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6137,40_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6081,146_07_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
9,0_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
240,110_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6560,81_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5395,5_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
702,135_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6448,45_08_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6740,82_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2278,219_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6389,231_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6336,91_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4410,36_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3153,5_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1383,171_02_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
3236,54_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
684,134_02_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2748,28_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5015,2_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5893,63_06_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3720,8_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3186,51_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3776,83_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1896,199_04_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
6926,14_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7015,134_06_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1267,165_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
6123,9_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1361,170_01_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
7140,76_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6046,155_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5694,16_05_03.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
2452,228_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
6415,108_08_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1480,177_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2303,22_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
664,133_01_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
6664,72_09_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
172,107_01_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3333,6_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2498,23_09_01.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3
3098,47_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6144,54_07_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6394,86_08_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
632,131_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5359,138_04_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6526,237_09_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
5342,83_04_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
663,133_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6817,158_010_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4397,177_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
247,110_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4963,200_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3922,90_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1683,188_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2034,205_05_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6367,158_08_03.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
